episode,reset_seed,task_return,train_return,variation,length,success,crash,out_of_bounds,discounted_task_return,discounted_variation,discounted_train_return,min_distance_to_pad,mean_distance_to_pad,final_distance_to_pad,mean_speed,final_speed,min_abs_x,final_abs_x,final_y,near_pad_fraction_0p2,near_pad_fraction_0p1,final_m_power,mean_m_power,last50_mean_m_power,final_main_cmd,positive_main_fraction,final_theta_abs,mean_theta_abs,final_theta_variation,mean_theta_variation,final_both_legs_contact,both_legs_contact_fraction,ever_both_legs_contact,low_velocity_fraction,final_lander_awake,landing_candidate
0,464507548,152.7289966805838,138.88899668058357,1.278131732553786,692,True,False,False,5.846147753979232,0.15465842104131203,3.8480557815994416,0.031004302424952113,0.47269344419710196,0.031006548371712298,0.10585159042693319,0.0,0.02791004255414009,0.030994797125458717,-0.0008535766392014921,0.3627167630057804,0.2239884393063584,0.0,0.5401368204415425,0.22578538765199482,-0.06750304996967316,0.9450867052023122,0.001963716062052981,0.012453660986347844,0.0,0.001847011174210674,1.0,0.046242774566473986,1.0,0.21676300578034682,0.0,1.0
1,172674724,197.5685003845486,183.7885003845494,1.2929386252822077,689,True,False,False,67.29429170097025,0.21264138931957788,65.29625813360609,0.10082911008632738,0.357449127634769,0.1008350448117455,0.10497884127086889,0.0,0.10082273185253143,0.10083083808422089,-0.0009210610296577215,0.49782293178519593,0.0,0.0,0.5469297296516273,0.11508352124132216,-0.07016996294260025,0.941944847605225,0.004339705520439809,0.010142911263371582,2.600743251833515e-09,0.0018765437231962367,1.0,0.059506531204644414,1.0,0.42525399129172714,0.0,0.0
2,163903425,237.73577056621576,228.31577056621592,0.928328371693697,471,True,False,False,29.458475803154304,0.2058095916532424,27.47606340604333,0.07551290991310823,0.6115808189597943,0.07553980638701106,0.23447998562035693,0.0,0.0020301819313317537,0.07553978264331818,-5.989313285681419e-05,0.23779193205944799,0.12314225053078556,0.0,0.47598264200678775,0.13010723414830863,-0.06990949809551239,0.8067940552016986,0.003093980386543315,0.038084357832180046,5.20148650366703e-09,0.001970973188309336,1.0,0.1337579617834395,1.0,0.07218683651804671,0.0,1.0
3,1019325551,-107.43822903088294,-108.43822903088292,0.21564895952348895,50,False,False,True,-70.45796194710502,0.20533052653528416,-71.24794981282994,1.5775918606542325,1.6956691570362663,1.7552893147805824,0.6939056225426293,0.5528799451962024,0.6701470017433167,1.0038374662399292,1.4399135112762451,0.0,0.0,0.5935492217540741,0.4015629377309233,0.4015629377309233,0.1870984435081482,0.72,0.11893108385670333,0.12636175541123135,0.0016171837660046012,0.004312979190469778,0.0,0.0,0.0,0.0,1.0,0.0
4,1629015762,218.0171695634722,206.41716956347273,1.0769855042840921,580,True,False,False,36.97515317375459,0.20997937326969043,34.98103406112888,0.019082043931674737,0.5534044119568519,0.019108843301882276,0.13914429521132846,0.0,0.019074534997344017,0.019101332873106003,0.000535700295586139,0.2620689655172414,0.1310344827586207,0.0,0.5329602033670606,0.2839819204807281,-0.0680948868393898,0.9120689655172414,0.0014558291033479375,0.01917138469971929,7.802229756151066e-09,0.001856871559110504,1.0,0.04827586206896552,1.0,0.07413793103448275,0.0,1.0
5,1449951718,194.1757911827416,179.85579118274217,1.1974423402786232,716,True,False,False,47.64421742142211,0.15508181282172484,45.64571651701527,0.09728968585194268,0.50142083113129,0.09731705664767683,0.13361180690420926,0.0,0.09728431701660156,0.09731169044971466,0.001021966920234263,0.3128491620111732,0.04888268156424581,0.0,0.5535154262058145,0.1627419589459896,-0.06615588068962097,0.9497206703910615,0.005133345080300373,0.009803145657893265,0.0,0.0016724055031824352,1.0,0.051675977653631286,1.0,0.2011173184357542,0.0,1.0
6,1892108963,-65.49377461299298,-67.01377461299302,0.17918766265110617,76,False,False,True,-22.978672973488145,0.15689820425600942,-24.046911423148554,1.3850876823887857,1.4707259030299575,1.3850876823887857,0.37822059583198897,0.2604362297002728,0.7975080609321594,1.001516342163086,0.9567825794219971,0.0,0.0,0.5664080083370209,0.6116285140773183,0.5900013782083988,0.13281601667404175,1.0,0.06899568989663274,0.08205375457292907,0.002025365217924291,0.0023577324033040277,0.0,0.0,0.0,0.0,1.0,0.0
7,1353470719,238.24816187794775,227.14816187794844,1.0238437812018295,555,True,False,False,50.16751290639404,0.22117027597621972,48.17507362365019,0.11721636001736237,0.538206645080839,0.12081006817617396,0.19229139933800904,0.0,0.00019893646822310984,0.12080993503332138,0.00017935990763362497,0.24324324324324326,0.0,0.0,0.5416710679490656,0.1628294661641121,-0.0707172378897667,0.9279279279279279,0.005276364503030222,0.037304680670063185,1.0402973008201422e-08,0.001844763569733026,1.0,0.06846846846846846,1.0,0.0990990990990991,0.0,0.0
8,676069518,201.18638232207445,190.20638232207477,1.0011541468785972,549,True,False,False,27.707195976003185,0.15531454063767597,25.715226646921707,0.028084954613329997,0.5223628099207652,0.028116888638707302,0.14154877409353975,0.0,0.028061771765351295,0.028093814849853516,-0.0011388564016669989,0.26958105646630237,0.18579234972677597,0.0,0.5298877035710093,0.2587365025654435,-0.06876878440380096,0.9180327868852459,0.0008504426370478423,0.014710316246004454,7.802229756151066e-09,0.0018235958959537289,1.0,0.052823315118397086,1.0,0.08743169398907104,0.0,1.0
9,1315085260,158.82841411083947,141.8084141108391,1.5122999269698056,851,True,False,False,28.570036697862296,0.22800618451751287,26.570422691901584,0.01799428289617133,0.4290032922242852,0.0179979898910204,0.1090163204397166,0.0,0.016468143090605736,0.01793651655316353,0.0014862752286717296,0.44535840188014103,0.3078730904817861,0.0,0.5569633327941076,0.2937353689223528,-0.06833194941282272,0.9706227967097533,0.00143690642053907,0.019021718954205114,5.20148650388387e-09,0.001777085695616694,1.0,0.03055229142185664,1.0,0.26674500587544064,0.0,1.0
