episode,reset_seed,task_return,train_return,variation,length,success,crash,out_of_bounds,discounted_task_return,discounted_variation,discounted_train_return,min_distance_to_pad,mean_distance_to_pad,final_distance_to_pad,mean_speed,final_speed,min_abs_x,final_abs_x,final_y,near_pad_fraction_0p2,near_pad_fraction_0p1,final_m_power,mean_m_power,last50_mean_m_power,final_main_cmd,positive_main_fraction,final_theta_abs,mean_theta_abs,final_theta_variation,mean_theta_variation,final_both_legs_contact,both_legs_contact_fraction,ever_both_legs_contact,low_velocity_fraction,final_lander_awake,landing_candidate
0,464507548,147.65666011630094,96.2501462837354,1.2288837944188513,727,True,False,False,6.461977822594798,0.14399359025145755,0.14351231268249076,0.012256845087772956,0.4499958523293165,0.013057967614562483,0.10212713817277981,0.0,0.011665535159409046,0.012993049807846546,0.0013004518114030361,0.3810178817056396,0.2063273727647868,0.0,0.5463172293513465,0.2771100287139416,-0.053233854472637177,0.951856946354883,0.00044182182206501855,0.012918755730383407,7.802229756096856e-09,0.0016903490982377604,1.0,0.03851444291609354,1.0,0.2558459422283356,0.0,1.0
1,172674724,180.7369091531262,124.29138924785151,1.3695173301758181,768,True,False,False,67.33013298559445,0.20272595274023145,59.24924331677429,0.1004492237310917,0.33799179982165545,0.10308189602898384,0.09531475802887372,0.0,0.0993509292602539,0.10307159274816513,0.0014574145898222923,0.5377604166666666,0.0,0.0,0.5618280493047981,0.2902350092679262,-0.05430133268237114,0.9674479166666666,0.006460660406406663,0.010421919912693792,5.20148650366703e-09,0.001783225690333099,1.0,0.033854166666666664,1.0,0.51171875,0.0,0.0
2,163903425,228.8763079880504,195.7311974053573,0.7981703527564336,460,True,False,False,29.947326134822717,0.20012430456669827,21.963240526739852,0.12045580117853356,0.6201660263795926,0.12046247842649467,0.21807521010551226,0.0,0.0020300864707678556,0.1204385757446289,0.0023996210657060146,0.2543478260869565,0.0,0.0,0.515931215667186,0.0,-0.0546257421374321,0.8652173913043478,0.007344294135203051,0.03943981932323525,2.600743251833515e-09,0.0017351529407748547,1.0,0.11304347826086956,1.0,0.12173913043478261,0.0,0.0
3,1019325551,-108.60519962298422,-114.9032153412849,0.1772671906100227,49,False,False,True,-71.827606006436,0.16874680848794124,-77.6677757820085,1.5775918606542325,1.69172520330987,1.746711037910575,0.7043032254371117,0.5698654436266921,0.6701470017433167,1.001634955406189,1.430988073348999,0.0,0.0,0.5954800397157669,0.3863234502641717,0.3863234502641717,0.1909600794315338,0.6938775510204082,0.12063242767434364,0.12423333376962659,0.0005320392485543834,0.0036176977675514833,0.0,0.0,0.0,0.0,1.0,0.0
4,1629015762,214.17209048317756,170.378977498935,1.0497704328080788,615,True,False,False,37.26119674688306,0.1786372307593997,29.90621672076903,0.001386087646234559,0.5203083872414488,0.0027984525324468595,0.13310064934850008,0.0,3.0231476557673886e-05,0.0024768828880041838,0.0013024545041844249,0.2845528455284553,0.16585365853658537,0.0,0.5324284936006113,0.21550087705254556,-0.05340280383825302,0.9089430894308943,0.001237202173166684,0.019530564756359423,0.0,0.001706943793183868,1.0,0.05365853658536585,1.0,0.0991869918699187,0.0,1.0
5,1449951718,189.1805789593607,137.55212634365085,1.2096150871903288,767,True,False,False,47.7522660648454,0.14337316633583175,41.45196896708031,0.0457611160380131,0.46789055150710335,0.045788753906791456,0.13053216602924125,0.0,0.04573774337768555,0.04576539993286133,0.001462242566049099,0.3520208604954368,0.13428943937418514,0.0,0.5625059053913789,0.25939172372221947,-0.05287801846861839,0.9634941329856584,0.001238822436212699,0.011308374879022347,7.802229756151066e-09,0.00157707312541112,1.0,0.03780964797913951,1.0,0.1877444589308996,0.0,1.0
6,1892108963,-63.62368439622224,-70.4675061387263,0.17546072475013524,79,False,False,True,-20.591249974502215,0.15342911079078628,-26.290035997692833,1.3819451576778687,1.4678924214140694,1.3819451576778687,0.36440437562774963,0.2164036713361425,0.7975126504898071,1.0005395412445068,0.9532539248466492,0.0,0.0,0.5656547844409943,0.6121877718103838,0.5886423597484827,0.13130956888198853,1.0,0.07089411803791192,0.08558285104461812,0.0013358457639729565,0.0022210218322801945,0.0,0.0,0.0,0.0,1.0,0.0
7,1353470719,225.762596426159,179.32360595749245,1.1312996822888888,625,True,False,False,50.30463636154384,0.2143141100885854,41.878954394078946,0.09510213022818016,0.48971750775566925,0.09885687406187696,0.1666728577137407,0.0,0.00020084381685592234,0.09883947670459747,0.00185456033796072,0.3216,0.1632,0.0,0.5587941675305367,0.29351271606981755,-0.05436050891876221,0.9568,0.00622851156187229,0.03495373747870255,2.6007432527008767e-09,0.0018100794916622205,1.0,0.04,1.0,0.2128,0.0,1.0
8,676069518,194.3075348784536,153.41710219159575,0.975681089561927,581,True,False,False,27.230896802439386,0.14892401853606882,20.76899832485782,0.03289758740817249,0.4995677856737929,0.03340643902967276,0.13168033334227472,0.0,0.032341957092285156,0.03340129926800728,0.000585982808843255,0.2977624784853701,0.2117039586919105,0.0,0.5359800577699387,0.28365610774606465,-0.053539570420980453,0.9259896729776248,0.00286114364541878,0.016279546683739193,2.600743251833515e-09,0.001679313407163384,1.0,0.04647160068846816,1.0,0.1686746987951807,0.0,1.0
9,1315085260,4.001678073033675,-65.7830307977506,1.6594902956928066,1000,False,False,False,29.048750427959657,0.20421083244697802,20.92251179704509,0.031613469724587555,0.3708398048826249,0.031613469724587555,0.09711677807591272,0.03886084783229649,0.00012369155592750758,0.004245758056640625,0.03132706508040428,0.527,0.397,0.5832950323820114,0.5714366274289787,0.5726275286823511,0.16659006476402283,1.0,0.0048454756366841534,0.017340022735044005,0.001684525136122333,0.0016594902956928055,0.0,0.0,0.0,0.381,1.0,0.0
